0.85949,0.209191
0.832403,0.488857
0.147442,0.399202
0.0614852,0.362852
0.385134,0.211039
0.0355817,0.290453
0.555565,0.576994
0.964461,0.060785
0.347623,0.0893414
0.386247,0.0997419
0.141841,0.512409
0.572131,0.362317
0.543282,0.849023
0.491209,0.564054
0.997886,0.389302
0.426264,0.561867
0.266161,0.586806
0.851705,0.524083
0.972319,0.276338
0.290041,0.974149
0.094771,0.389464
0.278682,0.712658
0.925851,0.393511
0.320587,0.573667
0.939644,0.195895
0.972571,0.354618
0.62877,0.565284
0.91769,0.881866
0.976518,0.774433
0.419985,0.633789
0.96141,0.6736
0.870315,0.800165
0.575648,0.43098
0.522567,0.818882
0.376937,0.898427
0.996921,0.310229
0.477572,0.519112
0.401933,0.0566382
0.0404676,0.760402
0.272352,0.158313
0.241099,0.598446
0.369488,0.183821
0.991091,0.546314
0.0726092,0.763515
0.652969,0.218336
0.405479,0.652972
0.469734,0.99107
0.602236,0.662952
0.0859028,0.46731
0.924191,0.510254
0.616553,0.0876077
0.786349,0.465993
0.729206,0.863166
0.305708,0.978768
0.803416,0.241858
0.942737,0.64888
0.834375,0.2268
0.0631221,0.405332
0.925179,0.0218123
0.0464264,0.266523
0.530941,0.864438
0.218412,0.023397
0.562649,0.698222
0.96178,0.271018
0.6167,0.666339
0.583527,0.00724847
0.631862,0.158035
0.30465,0.940194
0.886801,0.848632
0.401525,0.106982
0.230429,0.162923
0.388722,0.0482267
0.799471,0.966495
0.451814,0.919017
0.670045,0.651726
0.193255,0.00493323
0.612956,0.211923
0.483217,0.276009
0.0387472,0.0468207
0.196559,0.900997
0.275797,0.527465
0.957047,0.934634
0.195219,0.714816
0.0936667,0.59058
0.784455,0.831788
0.676294,0.260348
0.0721365,0.683693
0.394553,0.647039
0.102471,0.426139
0.64325,0.827467
0.442675,0.42635
0.409763,0.403894
0.435599,0.848761
0.321452,0.0514359
0.96402,0.535559
0.236799,0.374323
0.495546,0.420093
0.728137,0.750198
0.466037,0.0553322
0.0619442,0.830145
0.920336,0.464613
0.390046,0.456627
0.834703,0.240104
0.733166,0.781384
0.884086,0.39065
0.196827,0.56723
0.158201,0.209142
0.917838,0.0270866
0.929214,0.442802
0.707898,0.906285
0.300476,0.747181
0.0543199,0.056291
0.452268,0.919187
0.679195,0.875275
0.171164,0.61858
0.853707,0.761513
0.850399,0.88206
0.537142,0.70712
0.833651,0.544703
0.15786,0.98938
0.624593,0.200337
0.756731,0.398035
0.249929,0.663718
0.136629,0.946703
0.777747,0.621104
0.563094,0.163584
0.802028,0.0304082
0.980265,0.0368493
0.415196,0.753817
0.549422,0.102428
0.355589,0.866118
0.24157,0.115735
0.443741,0.865807
0.58048,0.0713032
0.857209,0.073089
0.382717,0.00732461
0.875587,0.190826
0.986923,0.00455713
0.881642,0.159014
0.977081,0.598315
0.522564,0.0382584
0.353232,0.840566
0.618123,0.645021
0.950971,0.573849
0.175178,0.500505
0.890684,0.611233
0.614167,0.500055
0.0792085,0.0873245
0.753176,0.684272
0.828309,0.883545
0.224169,0.200153
0.255686,0.743
0.040263,0.343089
0.883337,0.627917
0.622311,0.799643
0.680569,0.29492
0.456493,0.303531
0.922545,0.373669
0.480761,0.206571
0.0741313,0.452052
0.769076,0.677848
0.970262,0.62526
0.476692,0.74617
0.422319,0.0731666
0.269731,0.503417
0.827712,0.0583867
0.0606792,0.140918
0.931066,0.65141
0.447313,0.987039
0.88942,0.864744
0.3484,0.0103435
0.684472,0.385952
0.847587,0.829204
0.713686,0.686587
0.454231,0.493993
0.149426,0.649673
0.134176,0.449409
0.449735,0.475804
0.682956,0.472198
0.158365,0.375946
0.599715,0.249858
0.185275,0.489862
0.673869,0.0672556
0.10256,0.747213
0.600239,0.516052
0.674489,0.894208
0.858804,0.474453
0.263359,0.762365
0.0732327,0.320837
0.659598,0.651942
0.839438,0.584144
0.989194,0.475361
0.908588,0.909677
0.0748671,0.329937
0.89296,0.952993
0.307777,0.0472322
0.481399,0.0544358
0.93235,0.649512
0.894719,0.143846
0.0463844,0.292548
0.218018,0.793468
0.137363,0.275422
0.0118009,0.510376
0.996154,0.914921
0.208772,0.537603
0.922871,0.0292717
0.491746,0.608113
0.570822,0.857842
0.9258,0.0555308
0.626295,0.231986
0.683821,0.678925
0.477264,0.671207
0.446386,0.241773
0.249309,0.914327
0.91485,0.219269
0.55429,0.852422
0.171583,0.826655
0.40247,0.611408
0.189892,0.259231
0.0345853,0.0273958
0.071836,0.392631
0.137326,0.412024
0.850315,0.857056
0.259144,0.699061
0.0237965,0.682833
0.61733,0.929784
0.771219,0.683239
0.455829,0.331894
0.0176885,0.775665
0.380298,0.0279431
0.685867,0.18994
0.560337,0.317102
0.0667183,0.465284
0.334198,0.237634
0.311972,0.610217
0.750708,0.349637
0.170079,0.774072
0.931838,0.244564
0.231817,0.663395
0.106302,0.102864
0.912689,0.37517
0.299186,0.633616
0.873935,0.2167
0.597824,0.964305
0.441496,0.632565
0.290938,0.737248
0.433378,0.84079
0.991814,0.830528
0.750789,0.677698
0.281377,0.83113
0.0831725,0.302303
0.165825,0.790324
0.965507,0.579651
0.298302,0.0611509
0.326914,0.966823
0.0986314,0.337716
0.704673,0.475623
0.527717,0.864172
0.937246,0.394203
0.100833,0.123483
0.960766,0.112112
0.854071,0.0332963
0.944149,0.434037
0.866321,0.157823
0.785408,0.334707
0.221894,0.355786
0.691625,0.825649
0.812798,0.262448
0.554178,0.210881
0.604603,0.805642
0.0782698,0.697799
0.863692,0.504582
0.0376435,0.426681
0.057693,0.571274
0.79014,0.450996
0.187938,0.96796
0.124701,0.119308
0.0826411,0.207136
0.304582,0.916671
0.326828,0.169493
0.273679,0.977731
0.690212,0.652675
0.662573,0.88638
0.846398,0.268883
0.702197,0.248473
0.00979941,0.654749
0.918647,0.51143
0.723406,0.749152
0.221427,0.537017
0.240784,0.70076
0.784677,0.162977
0.115625,0.88916
0.35039,0.32695
0.73009,0.752345
0.127493,0.80532
0.993751,0.10186
0.169739,0.0951776
0.16798,0.603842
0.330151,0.340187
0.299929,0.399963
0.63633,0.488449
0.503578,0.840596
0.76858,0.256342
0.414015,0.102095
0.182142,0.954001
0.622029,0.33168
0.280806,0.436777
0.779365,0.999924
0.781631,0.0620721
0.0636982,0.618883
0.58383,0.00754542
0.0358906,0.531809
0.65922,0.545546
0.00734494,0.923463
0.0350485,0.661093
0.452727,0.70798
0.223868,0.298735
0.0830793,0.184394
0.488339,0.928057
0.501631,0.917956
0.136285,0.208698
0.236116,0.800719
0.830491,0.249154
0.15155,0.96581
0.277859,0.6546
0.714011,0.876551
0.425142,0.0943967
0.674279,0.0556834
0.0804332,0.987623
0.646832,0.947421
0.43949,0.226515
0.952091,0.37521
0.189312,0.0155712
0.098741,0.301268
0.171978,0.737398
0.284032,0.489392
0.55248,0.259999
0.122895,0.619446
0.0502748,0.834887
0.722238,0.504662
0.79166,0.112738
0.521269,0.820827
0.595031,0.843414
0.115225,0.8137
0.24709,0.838242
0.282896,0.839947
0.200767,0.991667
0.688642,0.285215
0.533679,0.052098
0.92713,0.704033
0.877184,0.515049
0.743653,0.777673
0.913821,0.121136
0.116624,0.666401
0.709795,0.030332
0.47185,0.365762
0.486881,0.696454
0.422852,0.210679
0.116265,0.871382
0.610749,0.237107
0.119446,0.186144
0.510766,0.582289
0.689712,0.516011
0.610464,0.938073
0.0721824,0.663098
0.887063,0.281048
0.505972,0.0665585
0.343121,0.894965
0.094422,0.913032
0.840883,0.809626
0.454048,0.85974
0.164894,0.167398
0.910456,0.980593
0.144823,0.240336
0.70397,0.899856
0.694516,0.711518
0.518578,0.735652
0.342252,0.222922
0.884543,0.968244
0.820966,0.102345
0.997244,0.123209
0.680944,0.335865
0.300679,0.423274
0.0308312,0.934442
0.966372,0.233691
0.217404,0.827734
0.288339,0.317868
0.41869,0.818899
0.392276,0.688434
0.678135,0.878048
0.80933,0.803708
0.460974,0.870003
0.454835,0.11035
0.419974,0.487892
0.849982,0.85566
0.0533446,0.408115
0.533715,0.832147
0.956919,0.713472
0.899298,0.483857
0.383216,0.945069
0.146957,0.478924
0.436528,0.998163
0.444534,0.656271
0.401555,0.460113
0.323237,0.478283
0.265866,0.455751
0.356597,0.451384
0.839344,0.835738
0.947772,0.215338
0.271437,0.969987
0.0408636,0.203594
0.419146,0.748582
0.244639,0.415776
0.124467,0.529426
0.4871,0.660559
0.536799,0.390384
0.855526,0.897425
0.809579,0.130244
0.870742,0.778983
0.221475,0.186997
0.0578101,0.340855
0.0518834,0.347782
0.0446475,0.657561
0.475372,0.772523
0.79287,0.981746
0.0329441,0.584716
0.874548,0.0947879
0.545235,0.993486
0.175726,0.223873
0.156392,0.993572
0.93631,0.956381
0.818903,0.511289
0.392909,0.894505
0.721552,0.993564
0.0075631,0.431604
0.211479,0.938264
0.700147,0.989156
0.330977,0.37845
0.471301,0.904642
0.624233,0.08364
0.714623,0.187841
0.610925,0.612404
0.463236,0.974208
0.431307,0.115964
0.789749,0.905894
0.575532,0.905451
0.451006,0.300284
0.610232,0.733677
0.0666068,0.242822
0.262952,0.578661
0.882617,0.868453
0.20762,0.908934
0.192614,0.178315
0.310632,0.747954
0.553223,0.53563
0.898399,0.777942
0.061311,0.985785
0.361004,0.140776
0.668528,0.735187
0.497268,0.991718
0.761679,0.157844
0.554825,0.0340089
0.00889629,0.0480468
0.898413,0.112327
0.549608,0.923852
0.491526,0.211151
0.257213,0.473119
0.0780059,0.0997129
0.106779,0.317421
0.18577,0.776751
0.88338,0.868702
0.256782,0.669451
0.126788,0.024961
0.296033,0.676482
0.957636,0.00927808
0.0546734,0.218771
0.939638,0.8263
0.74038,0.776102
0.193789,0.0387906
0.160856,0.539058
0.837592,0.283065
0.097682,0.0136197
0.769426,0.0326387
0.017137,0.505033
0.0577433,0.462869
0.993692,0.778387
0.178142,0.585209
0.182048,0.659821
0.131331,0.418953
0.30133,0.260445
0.323042,0.340367
0.297466,0.870908
0.984506,0.511249
0.477973,0.128677
0.39477,0.0228458
0.165406,0.98409
0.050725,0.376813
0.315201,0.369989
0.775172,0.697726
0.762995,0.697058
0.783122,0.989223
0.297057,0.568165
0.456507,0.636334
0.0103075,0.0589333
0.269015,0.397421
0.183152,0.111346
0.774006,0.315438
0.88815,0.207757
0.549982,0.0475941
0.546997,0.128672
0.139338,0.87244
0.250839,0.97735
0.0660878,0.818672
0.850866,0.147373
0.874782,0.241995
0.710465,0.70932
0.766354,0.773647
0.558573,0.949203
0.701329,0.546906
0.722857,0.271529
0.721524,0.810854
0.079611,0.0944334
0.71397,0.100989
0.504407,0.617135
0.0175362,0.88338
0.775748,0.176554
0.413654,0.759798
0.0671584,0.458901
0.789926,0.627602
0.0410989,0.481809
0.798273,0.635075
0.724197,0.84556
0.236017,0.202917
0.813178,0.94966
0.906246,0.367344
0.274767,0.151889
0.480877,0.256244
0.962057,0.58858
0.350315,0.00681713
0.570647,0.766905
0.236667,0.694731
0.445693,0.103058
0.472183,0.753531
0.104686,0.160589
0.992084,0.419945
0.312308,0.40056
0.777973,0.388009
0.947209,0.856321
0.556068,0.873068
0.578095,0.546327
0.233272,0.52576
0.911434,0.233159
0.0134858,0.61841
0.553411,0.0512615
0.62816,0.442366
0.862322,0.348111
0.267126,0.346968
0.172538,0.784682
0.222332,0.56299
0.0525951,0.882454
0.743353,0.991687
0.217195,0.632268
0.751449,0.396962
0.741758,0.571085
0.31968,0.374754
0.474696,0.847376
0.560785,0.313001
0.579359,0.0167448
0.471892,0.0123768
0.0768698,0.845913
0.929389,0.735382
0.772231,0.88563
0.388931,0.20737
0.59338,0.403229
0.240892,0.471359
0.684097,0.523901
0.63039,0.619918
0.0379735,0.458062
0.464326,0.926195
0.671772,0.776942
0.861837,0.0590799
0.607903,0.511819
0.283907,0.165454
0.482461,0.231389
0.22316,0.344054
0.635054,0.480519
0.317575,0.738662
0.582361,0.291642
0.332104,0.449569
0.402307,0.304863
0.460497,0.428493
0.797039,0.286871
0.789491,0.953069
0.733612,0.560808
0.899613,0.844043
0.174173,0.505617
0.960551,0.333111
0.568801,0.151506
0.058025,0.012874
0.56373,0.240352
0.927163,0.0743135
0.339905,0.185829
0.946547,0.914066
0.826149,0.961024
0.30506,0.765542
0.865377,0.388052
0.988847,0.833874
0.44645,0.746737
0.373067,0.288168
0.975111,0.13753
0.895586,0.88543
0.225907,0.828431
0.892924,0.434264
0.372065,0.798365
0.428579,0.406058
0.217267,0.55339
0.0632039,0.288411
0.986551,0.490908
0.651542,0.595183
0.789017,0.61506
0.504201,0.535614
0.734437,0.988745
0.868242,0.514644
0.163565,0.00166158
0.972931,0.770303
0.955388,0.383179
0.267053,0.04513
0.534096,0.135414
0.0222688,0.0607165
0.918196,0.0506184
0.679716,0.33157
0.379721,0.0632072
0.971328,0.396544
0.991038,0.0284947
0.357025,0.434341
0.796508,0.341664
0.266264,0.0866398
0.565993,0.953542
0.957902,0.731249
0.840012,0.565457
0.200836,0.347126
0.337447,0.984297
0.172411,0.395454
0.383919,0.553233
0.133186,0.549143
0.000614558,0.587205
0.512576,0.709597
0.24586,0.415135
0.494253,0.236962
0.78521,0.0273306
0.124912,0.636886
0.540299,0.226757
0.5217,0.045018
0.737095,0.909198
0.823303,0.411476
0.15419,0.401741
0.0569486,0.315664
0.816357,0.254428
0.634161,0.223187
0.905796,0.134946
0.313144,0.524419
0.203422,0.172314
0.537435,0.404849
0.945077,0.289863
0.971265,0.658444
0.882283,0.76445
0.800268,0.587004
0.203108,0.285917
0.888255,0.163238
0.148045,0.224319
0.881142,0.74228
0.60662,0.710402
0.950506,0.0492666
0.0333272,0.660824
0.714398,0.486364
0.361565,0.452521
0.914942,0.938324
0.313926,0.0205019
0.0642956,0.788748
0.955124,0.950027
0.880163,0.421202
0.965572,0.648628
0.502422,0.99529
0.862298,0.074548
0.724983,0.400366
0.220302,0.676616
0.61574,0.000937218
0.409505,0.295804
0.795761,0.874885
0.383564,0.661536
0.337982,0.652794
0.438281,0.519194
0.623441,0.178574
0.764074,0.852369
0.769964,0.800034
0.512707,0.904373
0.26201,0.382944
0.636363,0.103152
0.848274,0.747636
0.00903978,0.319268
0.505655,0.235785
0.131585,0.023067
0.895387,0.415192
0.235233,0.289768
0.289098,0.0860854
0.234155,0.0354325
0.188841,0.458869
0.0111745,0.639536
0.584152,0.411855
0.878815,0.851438
0.250434,0.349667
0.286599,0.380877
0.554695,0.996527
0.430179,0.72219
0.190636,0.990153
0.512677,0.939297
0.0712091,0.5986
0.668629,0.680697
0.91269,0.813122
0.481874,0.385881
0.391015,0.0394315
0.158244,0.34896
0.377097,0.644295
0.340385,0.575462
0.318025,0.0109644
0.508282,0.0608458
0.67981,0.0871933
0.149715,0.766695
0.354842,0.215308
0.448501,0.383058
0.970609,0.470611
0.59181,0.19435
0.280836,0.781993
0.141346,0.914416
0.892253,0.897848
0.852018,0.106449
0.742542,0.894232
0.185285,0.803698
0.416341,0.00990404
0.911702,0.438764
0.107462,0.668154
0.869631,0.336518
0.489187,0.124682
0.0798749,0.767857
0.0613716,0.462222
0.0194233,0.715869
0.875127,0.154515
0.204739,0.374334
0.468172,0.572031
0.936117,0.193283
0.744471,0.456097
0.682482,0.194335
0.86776,0.0405219
0.346601,0.345901
0.693022,0.380713
0.920634,0.127469
0.629061,0.600566
0.546195,0.00136371
0.705182,0.860751
0.384767,0.646344
0.246976,0.731033
0.95097,0.896707
0.391453,0.587507
0.719373,0.611066
0.548901,0.611987
0.543846,0.518396
0.190881,0.812113
0.531967,0.769447
0.509223,0.158396
0.122486,0.759869
0.953734,0.663158
0.840009,0.853902
0.73621,0.757423
0.617031,0.255566
0.825077,0.396324
0.827739,0.876408
0.549408,0.143351
0.782345,0.569878
0.978429,0.19321
0.0441291,0.303392
0.953802,0.856467
0.398835,0.151769
0.906012,0.578072
0.0362549,0.948326
0.631168,0.985748
0.716981,0.374552
0.684155,0.904996
0.84042,0.452884
0.342398,0.0260375
0.418619,0.450762
0.0435629,0.676589
0.477275,0.442158
0.5095,0.236098
0.09476,0.67369
0.152134,0.543884
0.649133,0.544478
0.530866,0.594826
0.762694,0.628634
0.702542,0.776181
0.69392,0.0538631
0.0306832,0.372839
0.429212,0.324318
0.53962,0.50005
0.879384,0.650241
0.431663,0.5486
0.385439,0.785621
0.694228,0.503639
0.467181,0.0207277
0.541512,0.52797
0.930617,0.286513
0.446563,0.03833
0.580504,0.779715
0.342685,0.542634
0.181201,0.095629
0.398881,0.664134
0.626875,0.800418
0.316923,0.276749
0.666598,0.619727
0.175667,0.112422
0.273948,0.120459
0.638873,0.658599
0.22835,0.133121
0.460919,0.256371
0.379844,0.773267
0.701911,0.793396
0.45239,0.156461
0.455889,0.304724
0.668888,0.759287
0.923957,0.272502
0.646447,0.280971
0.437294,0.46539
0.853112,0.676294
0.925595,0.551037
0.458819,0.930812
0.537362,0.704548
0.568468,0.0408241
0.540798,0.910147
0.281685,0.353372
0.378373,0.272546
0.714735,0.00864072
0.896214,0.109632
0.459691,0.0729277
0.952478,0.152626
0.160247,0.00898879
0.195841,0.380992
0.396348,0.758699
0.692997,0.30344
0.756472,0.647371
0.55574,0.972033
0.223489,0.400687
0.118829,0.973783
0.286904,0.356576
0.978239,0.655005
0.715395,0.819487
0.389195,0.596043
0.0122591,0.567553
0.668499,0.535042
0.129338,0.33099
0.716238,0.336138
0.736048,0.620674
0.395337,0.829222
0.557546,0.87302
0.0307497,0.736759
0.217514,0.980808
0.0337556,0.348805
0.0721326,0.95347
0.0411386,0.377594
0.297775,0.599949
0.885941,0.757897
0.812624,0.15977
0.564785,0.907296
0.72616,0.948986
0.021047,0.0452842
0.772789,0.872108
0.295438,0.266406
0.599646,0.494294
0.442125,0.864159
0.0976739,0.0672093
0.954099,0.204009
0.569929,0.527767
0.113545,0.35902
0.672595,0.641889
0.698325,0.840508
0.473199,0.901646
0.326654,0.472384
0.668117,0.195968
0.0978935,0.549399
0.262419,0.478205
0.379838,0.703172
0.822928,0.354442
0.958659,0.655524
0.362952,0.844492
0.620214,0.983918
0.363259,0.582467
0.456153,0.0811657
0.549289,0.761098
0.228037,0.756961
0.318536,0.606051
0.637494,0.992881
0.534962,0.171246
0.677122,0.500136
0.789724,0.565183
0.926103,0.354362
0.344779,0.703605
0.418644,0.585512
0.836353,0.168528
0.386487,0.266719
0.72459,0.830366
0.529456,0.216994
0.935825,0.567364
0.54104,0.882101
0.876877,0.0208188
0.0333793,0.456073
0.110347,0.448748
0.402162,0.525741
0.3321,0.541766
0.590248,0.130596
0.274944,0.535047
0.51433,0.692939
0.596659,0.286183
0.563576,0.246067
0.0341977,0.688592
0.210133,0.686339
0.389897,0.990553
0.151752,0.756862
0.257552,0.532848
0.211444,0.455476
0.819666,0.733202
0.146077,0.306639
0.909533,0.741189
0.789679,0.519678
0.361673,0.470681
0.30459,0.716627
0.105795,0.24644
0.580766,0.436939
0.0237659,0.448031
0.15605,0.928344
0.155901,0.561219
0.783773,0.202118
0.830184,0.622079
0.307674,0.774341
0.0354715,0.919084
0.726128,0.71017
0.340819,0.649359
0.823809,0.22499
0.391481,0.661951
0.920808,0.321253
0.239334,0.926513
0.534043,0.740125
0.451892,0.18842
0.413862,0.364076
0.857139,0.320104
0.79747,0.154256
0.148227,0.961806
0.127076,0.799064
0.949095,0.687736
0.714777,0.552869
0.119584,0.236071
0.411179,0.843512
0.747879,0.698822
0.635149,0.151771
0.439505,0.562795
0.238964,0.245702
0.793363,0.766528
0.144873,0.298927
0.154047,0.544808
0.145517,0.878091
0.294583,0.503368
0.722587,0.57262
0.0180692,0.412673
0.863786,0.091319
0.569907,0.457198
0.162812,0.915947
0.245245,0.654854
0.445973,0.327016
0.472916,0.256049
0.368101,0.948898
0.143162,0.580165
0.336406,0.184057
0.468355,0.250835
0.37943,0.160544
0.630783,0.0374008
0.548114,0.640108
0.235973,0.922086
0.916055,0.12824
0.530086,0.627263
0.649904,0.479609
0.82252,0.469174
0.25511,0.393068
0.440425,0.407918
0.782683,0.775898
0.942743,0.139133
0.602541,0.514549
0.734464,0.0810362
0.972489,0.750431
0.180369,0.269574
0.433001,0.0427804
0.587337,0.405738
0.694875,0.0133515
0.629952,0.652492
0.656578,0.0128126
0.669225,0.0616587
0.504182,0.334631
0.40005,0.420414
0.383965,0.403066
0.737069,0.220437
0.793628,0.263495
0.755125,0.620563
0.0808913,0.767214
0.921469,0.406839
0.674083,0.473837
0.312205,0.964421
0.476207,0.453789
0.508663,0.492574
0.661049,0.267236
0.881331,0.869702
0.390437,0.270596
0.667028,0.861927
0.59062,0.848293
0.681966,0.301224
0.798115,0.876289
0.728654,0.973084
0.866685,0.675902
0.17245,0.16449
0.39182,0.723134
0.0670089,0.891174
0.592977,0.651376
0.341189,0.409122
0.56879,0.468346
0.3109,0.55627
0.300383,0.363223
0.437113,0.422934
0.544879,0.455064
0.73886,0.844728
0.52485,0.485189
0.876676,0.241006
0.370818,0.0131939
0.491215,0.756187
0.1953,0.46831
0.505691,0.558261
0.804886,0.0760749
0.317464,0.106988
0.524992,0.183804
0.299237,0.345418
0.343206,0.961822
0.819862,0.00132512
0.358826,0.0538604
0.249431,0.824078
0.513051,0.956937
0.0313057,0.760805
0.544843,0.0248585
0.541059,0.170382
0.681784,0.68358
0.327755,0.263255
0.174977,0.964511
0.190417,0.813012
0.914,0.404055
0.523352,0.66025
0.796455,0.0677881
0.48312,0.759265
0.884748,0.324441
0.824682,0.215004
0.465792,0.622648
0.903981,0.305048
0.837487,0.329852
0.223672,0.661228
0.650752,0.736701
0.528048,0.912667
0.419485,0.436596
0.537747,0.41839
0.421032,0.558193
0.195316,0.543677
0.941899,0.634224
0.269166,0.932133
0.83566,0.86406
0.20438,0.748221
0.0866375,0.949708
0.215323,0.842309
0.296276,0.63725
0.729187,0.365665
0.197332,0.496053
0.257923,0.724664
0.123871,0.792363
0.834831,0.509754
0.0819774,0.284038
0.203907,0.669364
0.599992,0.490369
0.311201,0.987811
0.397982,0.846457
0.147427,0.396299
0.104728,0.911392
0.0940646,0.110616
0.251222,0.8594
0.841373,0.558088
0.123797,0.690243
0.00401963,0.0264041
0.0253814,0.058367
0.532802,0.523818
0.121176,0.414909
0.349571,0.572803
0.961101,0.450859
0.550543,0.535768
0.570562,0.175084
0.840458,0.146248
0.527227,0.788894
0.339319,0.0248704
0.869757,0.81643
0.982559,0.398715
0.0215018,0.0225833
0.560817,0.05748
0.365296,0.676634
0.500487,0.159946
0.828563,0.919774
0.543698,0.557655
0.561748,0.234129
0.248234,0.793285
0.644513,0.864346
0.841235,0.21674
0.666918,0.91269
0.802911,0.995377
0.849571,0.269984
0.244068,0.0339083
0.331851,0.563637
0.9347,0.0511763
0.022935,0.612748
0.825875,0.484152
0.719238,0.665526
0.523491,0.773185
0.0637957,0.74636
0.35737,0.544757
0.259683,0.911679
0.423268,0.783466
0.622455,0.261774
0.744401,0.784924
0.00163362,0.62353
0.537905,0.821899
0.753501,0.939245
0.226446,0.0399705
0.848372,0.66533
0.125669,0.622588
0.673736,0.282604
0.535616,0.56619
0.165726,0.622823
0.0197167,0.884058
0.81888,0.00532477
0.985807,0.957282
0.807565,0.485365
0.81763,0.489857
0.726498,0.783849
0.360822,0.271537
0.251029,0.256519
0.198419,0.981931
0.576923,0.895218
0.720294,0.734483
0.904917,0.510021
0.742956,0.357155
0.612773,0.67553
0.254943,0.0995012
0.583983,0.209855
0.288529,0.559607
0.658845,0.672376
0.792933,0.89251
0.163988,0.514594
0.0963935,0.944993
0.0884886,0.103322
0.146773,0.208553
0.649931,0.0241463
0.466483,0.510762
0.592704,0.993454
0.434734,0.226443
0.339617,0.926682
0.0962434,0.208078
0.377126,0.516149
0.92902,0.998842
0.383477,0.315692
0.786132,0.137479
0.998955,0.26825
0.781423,0.895039
0.287734,0.913826
0.136567,0.740373
0.351397,0.0708483
0.723082,0.961264
0.347615,0.787609
0.37204,0.188594
0.310096,0.394006
0.777316,0.111656
0.749301,0.519541
0.300047,0.808073
0.781611,0.28056
0.736287,0.702751
0.850103,0.668812
0.133152,0.927269
0.503895,0.132145
0.851325,0.786196
0.136857,0.883238
0.383764,0.469099
0.454872,0.480036
0.00239465,0.64277
0.410659,0.567269
0.748367,0.994598
0.0120829,0.622624
0.81201,0.86105
0.602071,0.00298764
0.919318,0.867991
0.0356604,0.309832
0.850529,0.39146
0.105484,0.380831
0.118655,0.163475
0.431702,0.61004
0.294583,0.815318
0.518536,0.723255
0.178239,0.693029
0.301772,0.824943
0.966858,0.212541
0.623744,0.399319
0.361115,0.560665
